[L1_ê_åÀ]-003
0.00000e+00,-0.30000e-02
0.10000e-01,0.30000e-02
0.20000e-01,-0.80000e-02
0.30000e-01,0.80000e-02
0.40000e-01,-0.15000e+00
0.50000e-01,-0.11000e+00
0.60000e-01,-0.36000e+00
0.70000e-01,-0.76000e-01
0.80000e-01,0.25200e+00
0.90000e-01,0.44900e+00
0.10000e+00,-0.81000e-01
0.11000e+00,-0.37000e+00
0.12000e+00,-0.31200e+00
0.13000e+00,0.40300e+00
0.14000e+00,0.10010e+01
0.15000e+00,0.91600e+00
0.16000e+00,0.12830e+01
0.17000e+00,0.83700e+00
0.18000e+00,0.80200e+00
0.19000e+00,-0.25400e+00
0.20000e+00,-0.31400e+00
0.21000e+00,-0.11950e+01
0.22000e+00,-0.16410e+01
0.23000e+00,-0.21500e+01
0.24000e+00,-0.15690e+01
0.25000e+00,-0.11760e+01
0.26000e+00,-0.12420e+01
0.27000e+00,-0.19630e+01
0.28000e+00,-0.25820e+01
0.29000e+00,-0.20930e+01
0.30000e+00,-0.24230e+01
0.31000e+00,-0.13290e+01
0.32000e+00,-0.10520e+01
0.33000e+00,0.26400e+00
0.34000e+00,0.32300e+00
0.35000e+00,0.33500e+00
0.36000e+00,-0.23000e+00
0.37000e+00,0.96000e-01
0.38000e+00,0.65500e+00
0.39000e+00,0.91600e+00
0.40000e+00,0.84700e+00
0.41000e+00,-0.11300e+00
0.42000e+00,-0.11680e+01
0.43000e+00,-0.15560e+01
0.44000e+00,-0.14630e+01
0.45000e+00,-0.76200e+00
0.46000e+00,0.80000e-01
0.47000e+00,-0.43000e-01
0.48000e+00,0.42100e+00
0.49000e+00,0.78000e-01
0.50000e+00,0.94300e+00
0.51000e+00,0.65100e+00
0.52000e+00,0.10150e+01
0.53000e+00,0.67900e+00
0.54000e+00,0.15240e+01
0.55000e+00,0.14020e+01
0.56000e+00,0.15960e+01
0.57000e+00,0.62400e+00
0.58000e+00,-0.37100e+00
0.59000e+00,-0.83600e+00
0.60000e+00,-0.19300e+01
0.61000e+00,-0.12420e+01
0.62000e+00,-0.12390e+01
0.63000e+00,-0.31900e+00
0.64000e+00,-0.41700e+00
0.65000e+00,-0.28700e+00
0.66000e+00,-0.67000e-01
0.67000e+00,-0.37600e+00
0.68000e+00,-0.17990e+01
0.69000e+00,-0.21150e+01
0.70000e+00,-0.22550e+01
0.71000e+00,-0.54400e+00
0.72000e+00,-0.15400e+00
0.73000e+00,0.96000e-01
0.74000e+00,0.67900e+00
0.75000e+00,0.69000e+00
0.76000e+00,0.16170e+01
0.77000e+00,0.97400e+00
0.78000e+00,0.16900e+01
0.79000e+00,0.97800e+00
0.80000e+00,0.11100e+01
0.81000e+00,-0.36400e+00
0.82000e+00,-0.13240e+01
0.83000e+00,-0.22920e+01
0.84000e+00,-0.32150e+01
0.85000e+00,-0.27720e+01
0.86000e+00,-0.31940e+01
0.87000e+00,-0.19490e+01
0.88000e+00,-0.29340e+01
0.89000e+00,-0.18300e+01
0.90000e+00,-0.22590e+01
0.91000e+00,-0.34200e+00
0.92000e+00,0.88600e+00
0.93000e+00,0.17690e+01
0.94000e+00,0.27880e+01
0.95000e+00,0.23110e+01
0.96000e+00,0.27650e+01
0.97000e+00,0.14940e+01
0.98000e+00,0.91200e+00
0.99000e+00,-0.44700e+00
0.10000e+01,-0.12930e+01
0.10100e+01,-0.18920e+01
0.10200e+01,-0.21050e+01
0.10300e+01,-0.17050e+01
0.10400e+01,-0.79900e+00
0.10500e+01,-0.84300e+00
0.10600e+01,-0.12960e+01
0.10700e+01,-0.13980e+01
0.10800e+01,-0.75800e+00
0.10900e+01,0.73600e+00
0.11000e+01,0.19610e+01
0.11100e+01,0.25470e+01
0.11200e+01,0.34270e+01
0.11300e+01,0.29690e+01
0.11400e+01,0.23310e+01
0.11500e+01,0.14640e+01
0.11600e+01,0.10370e+01
0.11700e+01,0.12600e+01
0.11800e+01,0.10230e+01
0.11900e+01,0.48400e+00
0.12000e+01,-0.21500e+00
0.12100e+01,-0.10880e+01
0.12200e+01,-0.20960e+01
0.12300e+01,-0.23920e+01
0.12400e+01,-0.25170e+01
0.12500e+01,-0.16790e+01
0.12600e+01,-0.12470e+01
0.12700e+01,-0.80300e+00
0.12800e+01,-0.35000e-01
0.12900e+01,-0.16200e+00
0.13000e+01,-0.70200e+00
0.13100e+01,-0.91700e+00
0.13200e+01,-0.24200e+00
0.13300e+01,0.12000e+01
0.13400e+01,0.19220e+01
0.13500e+01,0.17140e+01
0.13600e+01,0.18940e+01
0.13700e+01,0.11100e+01
0.13800e+01,0.11500e+00
0.13900e+01,-0.15780e+01
0.14000e+01,-0.37780e+01
0.14100e+01,-0.33690e+01
0.14200e+01,-0.40770e+01
0.14300e+01,-0.22020e+01
0.14400e+01,-0.23450e+01
0.14500e+01,-0.15160e+01
0.14600e+01,-0.10680e+01
0.14700e+01,-0.66600e+00
0.14800e+01,0.78300e+00
0.14900e+01,0.11440e+01
0.15000e+01,0.31410e+01
0.15100e+01,0.26690e+01
0.15200e+01,0.31340e+01
0.15300e+01,0.14660e+01
0.15400e+01,0.16400e+01
0.15500e+01,0.78800e+00
0.15600e+01,0.80900e+00
0.15700e+01,0.71000e-01
0.15800e+01,0.80400e+00
0.15900e+01,0.23000e-01
0.16000e+01,-0.21170e+01
0.16100e+01,-0.35080e+01
0.16200e+01,-0.48500e+01
0.16300e+01,-0.21830e+01
0.16400e+01,-0.13800e+01
0.16500e+01,0.79000e-01
0.16600e+01,0.24000e+00
0.16700e+01,0.48300e+00
0.16800e+01,-0.34000e-01
0.16900e+01,0.38600e+00
0.17000e+01,0.10930e+01
0.17100e+01,0.24130e+01
0.17200e+01,0.29230e+01
0.17300e+01,0.23830e+01
0.17400e+01,0.32800e+01
0.17500e+01,0.24960e+01
0.17600e+01,0.32830e+01
0.17700e+01,0.10410e+01
0.17800e+01,0.78400e+00
0.17900e+01,-0.73500e+00
0.18000e+01,-0.11790e+01
0.18100e+01,-0.17950e+01
0.18200e+01,-0.24370e+01
0.18300e+01,-0.19990e+01
0.18400e+01,-0.20090e+01
0.18500e+01,-0.13030e+01
0.18600e+01,-0.21250e+01
0.18700e+01,-0.16910e+01
0.18800e+01,-0.26670e+01
0.18900e+01,-0.79100e+00
0.19000e+01,-0.65900e+00
0.19100e+01,0.13580e+01
0.19200e+01,0.17030e+01
0.19300e+01,0.20680e+01
0.19400e+01,0.18400e+01
0.19500e+01,0.11730e+01
0.19600e+01,0.15810e+01
0.19700e+01,0.96100e+00
0.19800e+01,0.77000e+00
0.19900e+01,-0.70500e+00
0.20000e+01,-0.13340e+01
0.20100e+01,-0.22520e+01
0.20200e+01,-0.30190e+01
0.20300e+01,-0.30140e+01
0.20400e+01,-0.25150e+01
0.20500e+01,-0.10270e+01
0.20600e+01,0.68800e+00
0.20700e+01,0.10620e+01
0.20800e+01,0.14050e+01
0.20900e+01,0.62200e+00
0.21000e+01,0.70400e+00
0.21100e+01,0.98200e+00
0.21200e+01,0.12840e+01
0.21300e+01,0.13210e+01
0.21400e+01,0.10100e+01
0.21500e+01,0.45400e+00
0.21600e+01,-0.31300e+00
0.21700e+01,-0.15680e+01
0.21800e+01,-0.31740e+01
0.21900e+01,-0.35430e+01
0.22000e+01,-0.45990e+01
0.22100e+01,-0.33590e+01
0.22200e+01,-0.35510e+01
0.22300e+01,-0.19240e+01
0.22400e+01,-0.13680e+01
0.22500e+01,-0.90500e+00
0.22600e+01,-0.10850e+01
0.22700e+01,-0.64100e+00
0.22800e+01,0.65300e+00
0.22900e+01,0.14630e+01
0.23000e+01,0.17850e+01
0.23100e+01,0.98600e+00
0.23200e+01,0.89200e+00
0.23300e+01,0.58000e+00
0.23400e+01,0.90900e+00
0.23500e+01,0.74800e+00
0.23600e+01,0.15740e+01
0.23700e+01,0.82400e+00
0.23800e+01,0.60200e+00
0.23900e+01,-0.65500e+00
0.24000e+01,-0.86400e+00
0.24100e+01,-0.74100e+00
0.24200e+01,0.24000e-01
0.24300e+01,0.40100e+00
0.24400e+01,0.63900e+00
0.24500e+01,0.38100e+00
0.24600e+01,0.39000e-01
0.24700e+01,0.37900e+00
0.24800e+01,0.45600e+00
0.24900e+01,0.10470e+01
0.25000e+01,0.93900e+00
0.25100e+01,0.10920e+01
0.25200e+01,0.99800e+00
0.25300e+01,0.91400e+00
0.25400e+01,0.88200e+00
0.25500e+01,0.17400e+00
0.25600e+01,-0.60500e+00
0.25700e+01,-0.15700e+01
0.25800e+01,-0.24330e+01
0.25900e+01,-0.22710e+01
0.26000e+01,-0.18120e+01
0.26100e+01,-0.10690e+01
0.26200e+01,-0.29000e-01
0.26300e+01,-0.10400e+00
0.26400e+01,0.27000e+00
0.26500e+01,0.27900e+00
0.26600e+01,0.20630e+01
0.26700e+01,0.25630e+01
0.26800e+01,0.33330e+01
0.26900e+01,0.21420e+01
0.27000e+01,0.20700e+01
0.27100e+01,0.11930e+01
0.27200e+01,0.64000e+00
0.27300e+01,-0.71300e+00
0.27400e+01,-0.23010e+01
0.27500e+01,-0.28690e+01
0.27600e+01,-0.47680e+01
0.27700e+01,-0.44100e+01
0.27800e+01,-0.64710e+01
0.27900e+01,-0.50770e+01
0.28000e+01,-0.57160e+01
0.28100e+01,-0.32200e+01
0.28200e+01,-0.14200e+01
0.28300e+01,0.74000e+00
0.28400e+01,0.33650e+01
0.28500e+01,0.31410e+01
0.28600e+01,0.43900e+01
0.28700e+01,0.25630e+01
0.28800e+01,0.21770e+01
0.28900e+01,0.51800e+00
0.29000e+01,0.23400e+00
0.29100e+01,-0.36600e+00
0.29200e+01,-0.10040e+01
0.29300e+01,-0.18820e+01
0.29400e+01,-0.31480e+01
0.29500e+01,-0.34430e+01
0.29600e+01,-0.51700e+01
0.29700e+01,-0.43710e+01
0.29800e+01,-0.45580e+01
0.29900e+01,-0.22440e+01
0.30000e+01,-0.12320e+01
0.30100e+01,-0.45300e+00
0.30200e+01,0.33700e+00
0.30300e+01,0.13300e+00
0.30400e+01,0.77400e+00
0.30500e+01,0.49900e+00
0.30600e+01,0.99700e+00
0.30700e+01,0.96600e+00
0.30800e+01,0.14690e+01
0.30900e+01,0.88400e+00
0.31000e+01,0.10230e+01
0.31100e+01,-0.11600e+00
0.31200e+01,-0.62100e+00
0.31300e+01,-0.16120e+01
0.31400e+01,-0.24520e+01
0.31500e+01,-0.26020e+01
0.31600e+01,-0.41060e+01
0.31700e+01,-0.35190e+01
0.31800e+01,-0.48300e+01
0.31900e+01,-0.29380e+01
0.32000e+01,-0.25120e+01
0.32100e+01,-0.58900e+00
0.32200e+01,-0.43000e-01
0.32300e+01,0.81300e+00
0.32400e+01,0.21600e+01
0.32500e+01,0.28390e+01
0.32600e+01,0.40910e+01
0.32700e+01,0.30500e+01
0.32800e+01,0.30980e+01
0.32900e+01,0.21450e+01
0.33000e+01,0.34140e+01
0.33100e+01,0.27590e+01
0.33200e+01,0.35610e+01
0.33300e+01,0.10590e+01
0.33400e+01,-0.41300e+00
0.33500e+01,-0.24450e+01
0.33600e+01,-0.38070e+01
0.33700e+01,-0.35940e+01
0.33800e+01,-0.50750e+01
0.33900e+01,-0.37890e+01
0.34000e+01,-0.44260e+01
0.34100e+01,-0.20880e+01
0.34200e+01,-0.18740e+01
0.34300e+01,-0.21600e+00
0.34400e+01,0.30300e+00
0.34500e+01,0.15500e+01
0.34600e+01,0.28090e+01
0.34700e+01,0.31840e+01
0.34800e+01,0.33420e+01
0.34900e+01,0.19840e+01
0.35000e+01,0.13170e+01
0.35100e+01,0.40300e+00
0.35200e+01,0.29300e+00
0.35300e+01,-0.87000e-01
0.35400e+01,0.98400e+00
0.35500e+01,0.42900e+00
0.35600e+01,0.63100e+00
0.35700e+01,-0.99900e+00
0.35800e+01,-0.12870e+01
0.35900e+01,-0.14490e+01
0.36000e+01,-0.15720e+01
0.36100e+01,-0.80300e+00
0.36200e+01,0.58600e+00
0.36300e+01,0.15320e+01
0.36400e+01,0.21680e+01
0.36500e+01,0.65600e+00
0.36600e+01,-0.25900e+00
0.36700e+01,-0.54100e+00
0.36800e+01,-0.25700e+00
0.36900e+01,0.46600e+00
0.37000e+01,0.23000e+00
0.37100e+01,0.22700e+00
0.37200e+01,0.27300e+00
0.37300e+01,-0.28000e-01
0.37400e+01,-0.82500e+00
0.37500e+01,-0.17320e+01
0.37600e+01,-0.27040e+01
0.37700e+01,-0.22590e+01
0.37800e+01,-0.27170e+01
0.37900e+01,-0.18270e+01
0.38000e+01,-0.14000e+01
0.38100e+01,-0.75700e+00
0.38200e+01,-0.88000e+00
0.38300e+01,-0.10440e+01
0.38400e+01,-0.87500e+00
0.38500e+01,-0.20400e+00
0.38600e+01,-0.41300e+00
0.38700e+01,0.50000e-02
0.38800e+01,0.67600e+00
0.38900e+01,0.18410e+01
0.39000e+01,0.30240e+01
0.39100e+01,0.25190e+01
0.39200e+01,0.33030e+01
0.39300e+01,0.21060e+01
0.39400e+01,0.16160e+01
0.39500e+01,0.14500e+00
0.39600e+01,-0.18700e+00
0.39700e+01,-0.25500e+00
0.39800e+01,-0.10290e+01
0.39900e+01,-0.13000e+01
0.40000e+01,-0.16580e+01
0.40100e+01,-0.52700e+00
0.40200e+01,-0.87400e+00
0.40300e+01,0.80000e-02
0.40400e+01,0.57600e+00
0.40500e+01,0.19570e+01
0.40600e+01,0.29080e+01
0.40700e+01,0.22260e+01
0.40800e+01,0.20200e+01
0.40900e+01,0.12090e+01
0.41000e+01,0.15560e+01
0.41100e+01,0.81700e+00
0.41200e+01,-0.27600e+00
0.41300e+01,-0.12230e+01
0.41400e+01,-0.18390e+01
0.41500e+01,-0.14180e+01
0.41600e+01,-0.14930e+01
0.41700e+01,-0.10190e+01
0.41800e+01,-0.28900e+00
0.41900e+01,0.16500e+00
0.42000e+01,0.38000e+00
0.42100e+01,0.93000e-01
0.42200e+01,0.73700e+00
0.42300e+01,0.92900e+00
0.42400e+01,0.10580e+01
0.42500e+01,0.45000e+00
0.42600e+01,-0.26100e+00
0.42700e+01,-0.53800e+00
0.42800e+01,-0.17840e+01
0.42900e+01,-0.15100e+01
0.43000e+01,-0.18590e+01
0.43100e+01,-0.56800e+00
0.43200e+01,0.70000e-01
0.43300e+01,0.32200e+00
0.43400e+01,0.65200e+00
0.43500e+01,-0.32900e+00
0.43600e+01,-0.15870e+01
0.43700e+01,-0.22150e+01
0.43800e+01,-0.22890e+01
0.43900e+01,-0.14570e+01
0.44000e+01,-0.21450e+01
0.44100e+01,-0.20850e+01
0.44200e+01,-0.23040e+01
0.44300e+01,-0.86100e+00
0.44400e+01,-0.54100e+00
0.44500e+01,0.33400e+00
0.44600e+01,0.57200e+00
0.44700e+01,0.19340e+01
0.44800e+01,0.39190e+01
0.44900e+01,0.48420e+01
0.45000e+01,0.69700e+01
0.45100e+01,0.54610e+01
0.45200e+01,0.60510e+01
0.45300e+01,0.33670e+01
0.45400e+01,0.17650e+01
0.45500e+01,0.24900e+00
0.45600e+01,-0.82300e+00
0.45700e+01,-0.18600e+00
0.45800e+01,-0.10400e+01
0.45900e+01,-0.72400e+00
0.46000e+01,-0.41800e+00
0.46100e+01,0.24000e+00
0.46200e+01,0.91200e+00
0.46300e+01,0.64900e+00
0.46400e+01,0.13620e+01
0.46500e+01,0.15030e+01
0.46600e+01,0.17710e+01
0.46700e+01,0.12590e+01
0.46800e+01,0.14000e+01
0.46900e+01,0.13770e+01
0.47000e+01,0.18480e+01
0.47100e+01,0.12790e+01
0.47200e+01,0.10590e+01
0.47300e+01,0.36900e+00
0.47400e+01,-0.87400e+00
0.47500e+01,-0.91000e+00
0.47600e+01,-0.12750e+01
0.47700e+01,-0.59000e-01
0.47800e+01,-0.26200e+00
0.47900e+01,-0.14800e+00
0.48000e+01,-0.86000e-01
0.48100e+01,-0.13000e-01
0.48200e+01,-0.62700e+00
0.48300e+01,-0.10860e+01
0.48400e+01,-0.17770e+01
0.48500e+01,-0.90200e+00
0.48600e+01,-0.79900e+00
0.48700e+01,-0.41600e+00
0.48800e+01,-0.28300e+00
0.48900e+01,-0.95000e-01
0.49000e+01,0.10710e+01
0.49100e+01,0.96100e+00
0.49200e+01,0.19320e+01
0.49300e+01,0.12320e+01
0.49400e+01,0.18420e+01
0.49500e+01,0.11840e+01
0.49600e+01,0.10060e+01
0.49700e+01,0.46600e+00
0.49800e+01,-0.19800e+00
0.49900e+01,-0.42200e+00
0.50000e+01,-0.17110e+01
0.50100e+01,-0.11800e+01
0.50200e+01,-0.16910e+01
0.50300e+01,-0.17600e+00
0.50400e+01,-0.70000e-02
0.50500e+01,0.96700e+00
0.50600e+01,0.91000e+00
0.50700e+01,0.14790e+01
0.50800e+01,0.23890e+01
0.50900e+01,0.29540e+01
0.51000e+01,0.39970e+01
0.51100e+01,0.32550e+01
0.51200e+01,0.40840e+01
0.51300e+01,0.29710e+01
0.51400e+01,0.30750e+01
0.51500e+01,0.15250e+01
0.51600e+01,0.17820e+01
0.51700e+01,0.79100e+00
0.51800e+01,0.58100e+00
0.51900e+01,-0.59600e+00
0.52000e+01,-0.63800e+00
0.52100e+01,-0.80400e+00
0.52200e+01,-0.11150e+01
0.52300e+01,-0.18270e+01
0.52400e+01,-0.35780e+01
0.52500e+01,-0.31390e+01
0.52600e+01,-0.43890e+01
0.52700e+01,-0.20490e+01
0.52800e+01,-0.13050e+01
0.52900e+01,0.71600e+00
0.53000e+01,0.75300e+00
0.53100e+01,0.52900e+00
0.53200e+01,0.50100e+00
0.53300e+01,0.65000e+00
0.53400e+01,0.55900e+00
0.53500e+01,0.34100e+00
0.53600e+01,0.39100e+00
0.53700e+01,0.40600e+00
0.53800e+01,0.21700e+00
0.53900e+01,-0.49900e+00
0.54000e+01,-0.74900e+00
0.54100e+01,-0.77900e+00
0.54200e+01,-0.57800e+00
0.54300e+01,-0.42200e+00
0.54400e+01,-0.21900e+00
0.54500e+01,-0.83000e-01
0.54600e+01,0.74100e+00
0.54700e+01,0.42300e+00
0.54800e+01,0.63900e+00
0.54900e+01,-0.11400e+00
0.55000e+01,0.11000e+00
0.55100e+01,-0.10100e+00
0.55200e+01,-0.30000e+00
0.55300e+01,-0.58300e+00
0.55400e+01,-0.91800e+00
0.55500e+01,-0.53600e+00
0.55600e+01,-0.67400e+00
0.55700e+01,-0.19300e+00
0.55800e+01,-0.48600e+00
0.55900e+01,-0.23300e+00
0.56000e+01,-0.89300e+00
0.56100e+01,-0.35400e+00
0.56200e+01,-0.41800e+00
0.56300e+01,0.48200e+00
0.56400e+01,0.81400e+00
0.56500e+01,0.13880e+01
0.56600e+01,0.15240e+01
0.56700e+01,0.17830e+01
0.56800e+01,0.22180e+01
0.56900e+01,0.25600e+01
0.57000e+01,0.34130e+01
0.57100e+01,0.28740e+01
0.57200e+01,0.38450e+01
0.57300e+01,0.30700e+01
0.57400e+01,0.42390e+01
0.57500e+01,0.27330e+01
0.57600e+01,0.32730e+01
0.57700e+01,0.15830e+01
0.57800e+01,0.10760e+01
0.57900e+01,-0.51900e+00
0.58000e+01,-0.17810e+01
0.58100e+01,-0.17720e+01
0.58200e+01,-0.26000e+01
0.58300e+01,-0.20950e+01
0.58400e+01,-0.38400e+01
0.58500e+01,-0.28030e+01
0.58600e+01,-0.37850e+01
0.58700e+01,-0.15800e+01
0.58800e+01,-0.99200e+00
0.58900e+01,0.83100e+00
0.59000e+01,0.13670e+01
0.59100e+01,0.13320e+01
0.59200e+01,0.10550e+01
0.59300e+01,0.81500e+00
0.59400e+01,0.91900e+00
0.59500e+01,0.57700e+00
0.59600e+01,0.36800e+00
0.59700e+01,-0.11100e+00
0.59800e+01,0.60500e+00
0.59900e+01,0.82000e-01
0.60000e+01,0.37800e+00
0.60100e+01,-0.89500e+00
0.60200e+01,-0.95600e+00
0.60300e+01,-0.13590e+01
0.60400e+01,-0.74500e+00
0.60500e+01,-0.94600e+00
0.60600e+01,-0.90300e+00
0.60700e+01,-0.13200e+01
0.60800e+01,-0.18640e+01
0.60900e+01,-0.15350e+01
0.61000e+01,-0.23940e+01
0.61100e+01,-0.13450e+01
0.61200e+01,-0.17960e+01
0.61300e+01,-0.32000e-01
0.61400e+01,0.12020e+01
0.61500e+01,0.22870e+01
0.61600e+01,0.34410e+01
0.61700e+01,0.19440e+01
0.61800e+01,0.12590e+01
0.61900e+01,0.70000e-02
0.62000e+01,-0.96000e-01
0.62100e+01,0.42100e+00
0.62200e+01,0.58000e+00
0.62300e+01,0.83000e+00
0.62400e+01,0.13580e+01
0.62500e+01,0.12140e+01
0.62600e+01,0.13410e+01
0.62700e+01,0.10370e+01
0.62800e+01,0.19740e+01
0.62900e+01,0.21710e+01
0.63000e+01,0.20660e+01
0.63100e+01,0.12270e+01
0.63200e+01,0.31800e+00
0.63300e+01,0.59200e+00
0.63400e+01,0.69600e+00
0.63500e+01,0.14370e+01
0.63600e+01,0.21760e+01
0.63700e+01,0.19620e+01
0.63800e+01,0.12790e+01
0.63900e+01,0.32900e+00
0.64000e+01,-0.12600e+00
0.64100e+01,0.12600e+00
0.64200e+01,-0.50200e+00
0.64300e+01,-0.66000e+00
0.64400e+01,-0.93800e+00
0.64500e+01,-0.58800e+00
0.64600e+01,-0.81000e+00
0.64700e+01,-0.73400e+00
0.64800e+01,-0.70900e+00
0.64900e+01,0.17600e+00
0.65000e+01,0.31000e-01
0.65100e+01,0.56800e+00
0.65200e+01,0.10890e+01
0.65300e+01,0.16900e+01
0.65400e+01,0.20440e+01
0.65500e+01,0.12890e+01
0.65600e+01,0.16970e+01
0.65700e+01,0.10160e+01
0.65800e+01,0.91900e+00
0.65900e+01,-0.36000e+00
0.66000e+01,-0.86900e+00
0.66100e+01,-0.93400e+00
0.66200e+01,-0.59800e+00
0.66300e+01,-0.82300e+00
0.66400e+01,-0.14940e+01
0.66500e+01,-0.19750e+01
0.66600e+01,-0.21320e+01
0.66700e+01,-0.14750e+01
0.66800e+01,-0.15460e+01
0.66900e+01,-0.95400e+00
0.67000e+01,-0.10540e+01
0.67100e+01,-0.58200e+00
0.67200e+01,-0.76300e+00
0.67300e+01,-0.98300e+00
0.67400e+01,-0.16370e+01
0.67500e+01,-0.18970e+01
0.67600e+01,-0.25700e+01
0.67700e+01,-0.21690e+01
0.67800e+01,-0.31050e+01
0.67900e+01,-0.22220e+01
0.68000e+01,-0.25720e+01
0.68100e+01,-0.10020e+01
0.68200e+01,0.15200e+00
0.68300e+01,0.13340e+01
0.68400e+01,0.35970e+01
